key,time,all_swamps___total_rabbits
0-0,40661,22009.4272075
0-0,40662,7830.76716993
0-0,40663,558.110772823
0-0,40664,191.013445691
0-0,40665,185.164210937
0-0,40666,218.834418998
0-0,40667,274.788391291
0-0,40668,354.442342319
0-0,40669,457.157432133
0-0,40670,570.716770785
0-0,40671,661.607007907
0-0,40672,680.154674413
0-0,40673,601.772620831
0-0,40674,465.883664926
0-0,40675,336.993829088
0-0,40676,246.061577804
0-0,40677,191.72340779
0-0,40678,163.886387842
0-0,40679,154.905537413
0-0,40680,161.378985296
0-0,40681,183.699720927
0-0,40682,225.949206829
0-0,40683,296.685359315
0-0,40684,410.842866078
0-0,40685,593.365009792
0-0,40686,887.112469578
0-0,40687,1375.16965871
0-0,40688,2249.39686
0-0,40689,3986.548465
0-0,40690,7659.06389504
0-0,40691,15043.973091
0-0,40692,22295.333085
0-0,40693,4379.70219843
0-0,40694,386.37871074
0-0,40695,172.874166304
0-0,40696,157.843186205
0-0,40697,170.447983977
0-0,40698,199.589994965
0-0,40699,246.908864714
0-0,40700,316.104523946
0-0,40701,409.28844395
0-0,40702,520.78831411
0-1,40703,355.602524162
0-1,40704,303.817980637
0-1,40705,325.896498907
0-1,40706,352.48938365
0-1,40707,373.62336479
0-1,40708,384.148431026
0-1,40709,380.950570166
0-1,40710,363.992010494
0-1,40711,336.591395076
0-1,40712,304.111291547
0-1,40713,271.874923123
0-1,40714,243.683008313
0-1,40715,221.499313621
0-1,40716,205.919469798
0-1,40717,196.818289796
0-1,40718,193.838528379
0-1,40719,196.651524655
0-1,40720,205.044337955
0-1,40721,218.886713971
0-1,40722,238.002368179
0-1,40723,261.951467147
0-1,40724,289.726753709
0-1,40725,319.407745454
0-1,40726,347.909571522
0-1,40727,371.088412064
0-1,40728,384.518448089
0-1,40729,385.008561988
0-1,40730,372.297817302
0-1,40731,349.836111457
0-1,40732,324.022794199
0-1,40733,302.644515602
0-1,40734,294.102779235
0-1,40735,308.55620591
0-1,40736,361.375914461
0-1,40737,479.506262731
0-1,40738,712.553788007
0-1,40739,1152.54223303
0-1,40740,1969.5241542
0-1,40741,3474.81612583
0-1,40742,6225.06432538
0-1,40743,11127.7017493
0-1,40744,18728.4666525
0-1,40745,17607.1236427
0-1,40746,2218.41476012
0-1,40747,483.89385402
0-1,40748,392.882416543
0-1,40749,385.410031895
0-1,40750,372.005917901
0-1,40751,347.636948945
0-1,40752,316.294564813
0-1,40753,283.4064038
0-1,40754,253.400448563
0-1,40755,228.88001044
0-1,40756,210.863626024
0-1,40757,199.421369473
0-1,40758,194.237223775
0-1,40759,194.953108835
0-1,40760,201.310512869
0-1,40761,213.158397383
0-1,40762,230.355861918
0-1,40763,252.585902322
0-1,40764,279.08176004
0-1,40765,308.283091219
0-1,40766,337.521769526
0-1,40767,362.947740186
0-1,40768,380.017630045
0-1,40769,384.732009539
0-1,40770,375.323541118
0-1,40771,353.399832454
0-1,40772,323.552263374
0-1,40773,291.56886494
0-1,40774,262.551702797
0-1,40775,240.093287977
0-1,40776,226.63749131
0-1,40777,224.545273932
0-1,40778,237.531170579
0-1,40779,272.601933805
0-1,40780,343.115738933
0-1,40781,474.152600002
0-1,40782,712.321152585
0-1,40783,1143.80917205
0-1,40784,1927.41710268
0-1,40785,3353.77972236
0-1,40786,5944.56928874
0-1,40787,10566.9520572
0-1,40788,17957.1942206
0-1,40789,19348.5998953
0-1,40790,2930.18402813
0-1,40791,512.689692509
0-1,40792,342.271711614
0-1,40793,297.275495168
0-1,40794,264.254717335
0-1,40795,237.248601124
0-1,40796,216.732927268
0-1,40797,202.883329513
0-1,40798,195.439423746
0-1,40799,194.023819863
0-1,40800,198.332109718
0-1,40801,208.178660757
0-1,40802,223.434450132
0-1,40803,243.873854802
0-2,40804,355.602524162
0-2,40805,263.039221905
0-2,40806,237.283840151
0-2,40807,216.920545058
0-2,40808,197.261586947
0-2,40809,178.830924483
0-2,40810,162.385212167
0-2,40811,148.365337823
0-2,40812,136.91605463
0-2,40813,127.989744736
0-2,40814,121.442125995
0-2,40815,117.100806422
0-2,40816,114.806877122
0-2,40817,114.436074928
0-2,40818,115.906620759
0-2,40819,119.178895623
0-2,40820,124.249225153
0-2,40821,131.138783933
0-2,40822,139.877529865
0-2,40823,150.481644352
0-2,40824,162.923151345
0-2,40825,177.089446944
0-2,40826,192.734061279
0-2,40827,209.421026634
0-2,40828,226.472681294
0-2,40829,242.938202291
0-2,40830,257.608500659
0-2,40831,269.107924708
0-2,40832,276.08685896
0-2,40833,277.491364993
0-2,40834,272.850831843
0-2,40835,262.467642756
0-2,40836,247.406655608
0-2,40837,229.262595269
0-2,40838,209.795177803
0-2,40839,190.58116248
0-2,40840,172.799576433
0-2,40841,157.178369547
0-2,40842,144.058442282
0-2,40843,133.508061411
0-2,40844,125.436411118
0-2,40845,119.684615461
0-2,40846,116.081425493
0-2,40847,114.479344693
0-2,40848,114.77014567
0-2,40849,116.888140264
0-2,40850,120.809536155
0-2,40851,126.544004103
0-2,40852,134.122652231
0-2,40853,143.580758962
0-2,40854,154.933659323
0-2,40855,168.144810369
0-2,40856,183.084942756
0-2,40857,199.48384507
0-2,40858,216.880686106
0-2,40859,234.585827627
0-2,40860,251.676400663
0-2,40861,267.056755482
0-2,40862,279.61634922
0-2,40863,288.500711131
0-2,40864,293.472464002
0-2,40865,295.288312569
0-2,40866,295.994033205
0-2,40867,299.08421444
0-2,40868,309.588224292
0-2,40869,334.268762044
0-2,40870,382.179036148
0-2,40871,465.815324955
0-2,40872,603.085965358
0-2,40873,820.373193457
0-2,40874,1157.12288381
0-2,40875,1672.64134783
0-2,40876,2456.11068005
0-2,40877,3641.0819211
0-2,40878,5425.24550854
0-2,40879,8090.87926978
0-2,40880,11978.9742509
0-2,40881,16970.0922311
0-2,40882,17381.6803488
0-2,40883,4262.79154523
0-2,40884,503.567173894
0-2,40885,193.282201694
0-2,40886,176.944471613
0-2,40887,188.604173347
0-2,40888,204.498921597
0-2,40889,221.428395405
0-2,40890,238.162348964
0-2,40891,253.501217445
0-2,40892,266.091867738
0-2,40893,274.548386506
0-2,40894,277.696548248
0-2,40895,274.865080369
0-2,40896,266.116554679
0-2,40897,252.303420095
0-2,40898,234.896853375
0-2,40899,215.646734211
0-2,40900,196.213763803
0-2,40901,177.908027349
0-2,40902,161.589621122
0-2,40903,147.704314719
0-2,40904,136.388978516
0-0,40905,300.059243973
0-0,40906,298.175141873
0-0,40907,376.267030379
0-0,40908,471.025491433
0-0,40909,551.778229916
0-0,40910,576.38717609
0-0,40911,519.05296526
0-0,40912,407.008705139
0-0,40913,295.437275777
0-0,40914,214.605887849
0-0,40915,165.388793631
0-0,40916,139.317816129
0-0,40917,129.358135947
0-0,40918,131.85272956
0-0,40919,145.970768344
0-0,40920,173.066301837
0-0,40921,216.208824143
0-0,40922,279.413481606
0-0,40923,365.593340042
0-0,40924,471.964554188
0-0,40925,583.613488981
0-0,40926,675.347451325
0-0,40927,744.874223371
0-0,40928,874.170355401
0-0,40929,1262.35010656
0-0,40930,2258.17248629
0-0,40931,4518.72364813
0-0,40932,9276.33202008
0-0,40933,17240.5118545
0-0,40934,10787.678376
0-0,40935,790.436582378
0-0,40936,208.452156995
0-0,40937,208.079672237
0-0,40938,259.917991641
0-0,40939,335.491680136
0-0,40940,428.224607366
0-0,40941,520.231513203
0-0,40942,574.997689206
0-0,40943,554.037838667
0-0,40944,459.579073157
0-0,40945,341.857951655
0-0,40946,246.081740695
0-0,40947,183.829230452
0-0,40948,148.663229878
0-0,40949,132.36929325
0-0,40950,129.87753891
0-0,40951,139.333293542
0-0,40952,161.462570221
0-0,40953,199.215575286
0-0,40954,257.565772503
0-0,40955,342.929942683
0-0,40956,461.455210417
0-0,40957,616.483650824
0-0,40958,812.152300261
0-0,40959,1086.53266491
0-0,40960,1600.95030074
0-0,40961,2764.89485657
0-0,40962,5389.59136496
0-0,40963,10860.6470364
0-0,40964,18571.6681954
0-0,40965,6607.6417266
0-0,40966,470.936748666
0-0,40967,161.178130661
0-0,40968,156.242516207
0-0,40969,184.653611429
0-0,40970,231.867861843
0-0,40971,299.08027655
0-0,40972,385.751799107
0-0,40973,481.573754764
0-0,40974,558.267405631
0-0,40975,573.918022292
0-0,40976,507.778841209
0-0,40977,393.115039345
0-0,40978,284.357131092
0-0,40979,207.628028459
0-0,40980,161.777200342
0-0,40981,138.288179335
0-0,40982,130.710091422
0-0,40983,136.172420134
0-0,40984,155.006771983
0-0,40985,190.657106097
0-0,40986,250.344636399
0-0,40987,346.671329394
0-0,40988,500.684455652
0-0,40989,748.550077275
0-0,40990,1160.37525071
0-0,40991,1898.05267215
0-0,40992,3363.87015612
0-0,40993,6462.75761766
0-0,40994,12694.1820862
0-0,40995,18812.9170494
0-0,40996,3695.61530415
0-0,40997,326.028348942
0-0,40998,145.872113158
0-0,40999,133.188894625
0-0,41000,143.824887996
0-0,41001,168.415067174
0-0,41002,208.342973523
0-0,41003,266.730627673
0-0,41004,345.359699985
0-0,41005,439.443865507
0-1,41006,300.059243973
0-1,41007,256.363179059
0-1,41008,274.993146648
0-1,41009,297.432359953
0-1,41010,315.265322241
0-1,41011,324.146427416
0-1,41012,321.448055928
0-1,41013,307.13833581
0-1,41014,284.017555197
0-1,41015,256.610676317
0-1,41016,229.409462376
0-1,41017,205.620979254
0-1,41018,186.902263257
0-1,41019,173.755910683
0-1,41020,166.076288056
0-1,41021,163.561950004
0-1,41022,165.93557077
0-1,41023,173.01746992
0-1,41024,184.697738197
0-1,41025,200.82762581
0-1,41026,221.035999041
0-1,41027,244.472929099
0-1,41028,269.517903018
0-1,41029,293.567890858
0-1,41030,313.126316056
0-1,41031,324.458649722
0-1,41032,324.872210357
0-1,41033,314.146818433
0-1,41034,295.193515191
0-1,41035,273.412104952
0-1,41036,255.373003209
0-1,41037,248.165442008
0-1,41038,260.361317982
0-1,41039,304.930860484
0-1,41040,404.609857634
0-1,41041,601.256561447
0-1,41042,972.521080678
0-1,41043,1661.89463949
0-1,41044,2932.06776898
0-1,41045,5252.74138466
0-1,41046,9389.61212924
0-1,41047,15803.1767569
0-1,41048,14856.9817416
0-1,41049,1871.90981647
0-1,41050,408.312129793
0-1,41051,331.516209442
0-1,41052,325.210972736
0-1,41053,313.900512213
0-1,41054,293.337850521
0-1,41055,266.890985137
0-1,41056,239.139785247
0-1,41057,213.820605456
0-1,41058,193.130133299
0-1,41059,177.927815206
0-1,41060,168.272780114
0-1,41061,163.898371235
0-1,41062,164.502438741
0-1,41063,169.866849055
0-1,41064,179.864155116
0-1,41065,194.375464389
0-1,41066,213.133287138
0-1,41067,235.490628537
0-1,41068,260.130862397
0-1,41069,284.802609957
0-1,41070,306.257175139
0-1,41071,320.660836242
0-1,41072,324.638853974
0-1,41073,316.699939795
0-1,41074,298.200601349
0-1,41075,273.015068615
0-1,41076,246.027312056
0-1,41077,221.542480979
0-1,41078,202.59195472
0-1,41079,191.237884092
0-1,41080,189.472460277
0-1,41081,200.430026845
0-1,41082,230.022917739
0-1,41083,289.522830194
0-1,41084,400.092409411
0-1,41085,601.060262478
0-1,41086,965.152078785
0-1,41087,1626.36449225
0-1,41088,2829.93662746
0-1,41089,5016.05822605
0-1,41090,8916.44864689
0-1,41091,15152.3731008
0-1,41092,16326.4483856
0-1,41093,2472.5043959
0-1,41094,432.61020683
0-1,41095,288.810635589
0-1,41096,250.842596075
0-1,41097,222.979493429
0-1,41098,200.191593282
0-1,41099,182.880361869
0-1,41100,171.193999851
0-1,41101,164.912793771
0-1,41102,163.718299914
0-1,41103,167.353657114
0-1,41104,175.662227667
0-1,41105,188.535141425
0-1,41106,205.782016506
0-2,41107,300.059243973
0-2,41108,221.953852117
0-2,41109,200.221328154
0-2,41110,183.038674728
0-2,41111,166.450344479
0-2,41112,150.898456432
0-2,41113,137.021479558
0-2,41114,125.191437276
0-2,41115,115.530473067
0-2,41116,107.998406739
0-2,41117,102.473492275
0-2,41118,98.8102644275
0-2,41119,96.8746350528
0-2,41120,96.5617502489
0-2,41121,97.8026044062
0-2,41122,100.563766814
0-2,41123,104.842137022
0-2,41124,110.655582255
0-2,41125,118.029381144
0-2,41126,126.977187641
0-2,41127,137.475395411
0-2,41128,149.428988702
0-2,41129,162.629994968
0-2,41130,176.710542401
0-2,41131,191.09881655
0-2,41132,204.992508092
0-2,41133,217.371381519
0-2,41134,227.074654842
0-2,41135,232.963515559
0-2,41136,234.148644993
0-2,41137,230.232939187
0-2,41138,221.471550683
0-2,41139,208.763012047
0-2,41140,193.452960351
0-2,41141,177.026253088
0-2,41142,160.813367858
0-2,41143,145.80917384
0-2,41144,132.6279189
0-2,41145,121.557256605
0-2,41146,112.654790811
0-2,41147,105.843890663
0-2,41148,100.990495821
0-2,41149,97.9501055426
0-2,41150,96.5982615003
0-2,41151,96.843640864
0-2,41152,98.6308156266
0-2,41153,101.939709705
0-2,41154,106.778483336
0-2,41155,113.173385714
0-2,41156,121.154184956
0-2,41157,130.733820835
0-2,41158,141.881458227
0-2,41159,154.488018992
0-2,41160,168.325497345
0-2,41161,183.005041538
0-2,41162,197.944731271
0-2,41163,212.365844947
0-2,41164,225.34386767
0-2,41165,235.941717644
0-2,41166,243.438388047
0-2,41167,247.633578763
0-2,41168,249.165801149
0-2,41169,249.761291862
0-2,41170,252.368802726
0-2,41171,261.232140415
0-2,41172,282.057705465
0-2,41173,322.48464186
0-2,41174,393.057373725
0-2,41175,508.887048096
0-2,41176,692.235131864
0-2,41177,976.386257428
0-2,41178,1411.38339626
0-2,41179,2072.47885967
0-2,41180,3072.36370457
0-2,41181,4577.8501418
0-2,41182,6827.12565803
0-2,41183,10107.9202566
0-2,41184,14319.451351
0-2,41185,14666.7515276
0-2,41186,3596.96549199
0-2,41187,424.912578571
0-2,41188,163.092518677
0-2,41189,149.30665777
0-2,41190,159.145174231
0-2,41191,172.557244784
0-2,41192,186.842422101
0-2,41193,200.962618422
0-2,41194,213.905634759
0-2,41195,224.529690415
0-2,41196,231.665344567
0-2,41197,234.321779683
0-2,41198,231.932572483
0-2,41199,224.550521383
0-2,41200,212.894927177
0-2,41201,198.207176401
0-2,41202,181.963826565
0-2,41203,165.566185905
0-2,41204,150.11971107
0-2,41205,136.350155731
0-2,41206,124.633662572
0-2,41207,115.085723523
0-0,41208,1327.48106126
0-0,41209,1319.14567448
0-0,41210,1664.62912521
0-0,41211,2083.84654633
0-0,41212,2441.10176554
0-0,41213,2549.97329888
0-0,41214,2296.32312623
0-0,41215,1800.63223744
0-0,41216,1307.03318182
0-0,41217,949.430012495
0-0,41218,731.690476798
0-0,41219,616.350824454
0-0,41220,572.288569804
0-0,41221,583.324809622
0-0,41222,645.783905568
0-0,41223,765.656258373
0-0,41224,956.521503979
0-0,41225,1236.14290359
0-0,41226,1617.4080445
0-0,41227,2088.00101932
0-0,41228,2581.94296387
0-0,41229,2987.77981153
0-0,41230,3295.37064566
0-0,41231,3867.38490621
0-0,41232,5584.71666111
0-0,41233,9990.29781228
0-0,41234,19991.1190355
0-0,41235,41039.0791884
0-0,41236,76273.11417
0-0,41237,47725.3709949
0-0,41238,3496.94140178
0-0,41239,922.205518237
0-0,41240,920.557622122
0-0,41241,1149.89362373
0-0,41242,1484.23639844
0-0,41243,1894.49272989
0-0,41244,2301.53709682
0-0,41245,2543.82612108
0-0,41246,2451.09841748
0-0,41247,2033.20686838
0-0,41248,1512.40118603
0-0,41249,1088.68117499
0-0,41250,813.272134861
0-0,41251,657.695525575
0-0,41252,585.610120038
0-0,41253,574.586441342
0-0,41254,616.419297506
0-0,41255,714.320616266
0-0,41256,881.342296936
0-0,41257,1139.48725758
0-0,41258,1517.14374209
0-0,41259,2041.50701821
0-0,41260,2727.36263749
0-0,41261,3593.01311028
0-0,41262,4806.88918632
0-0,41263,7082.70532215
0-0,41264,12232.0696069
0-0,41265,23843.8928599
0-0,41266,48048.1889611
0-0,41267,82162.2339607
0-0,41268,29232.6246495
0-0,41269,2083.45394272
0-0,41270,713.062237674
0-0,41271,691.226767364
0-0,41272,816.919248413
0-0,41273,1025.79807653
0-0,41274,1323.1500475
0-0,41275,1706.59034157
0-0,41276,2130.51273004
0-0,41277,2469.81028907
0-0,41278,2539.04960641
0-0,41279,2246.44568882
0-0,41280,1739.16578179
0-0,41281,1258.01392139
0-0,41282,918.559521502
0-0,41283,715.712559806
0-0,41284,611.795646197
0-0,41285,578.269706281
0-0,41286,602.43539376
0-0,41287,685.759756807
0-0,41288,843.479088288
0-0,41289,1107.54049503
0-0,41290,1533.69587339
0-0,41291,2215.0596787
0-0,41292,3311.63285567
0-0,41293,5133.5734533
0-0,41294,8397.1049923
0-0,41295,14881.9741917
0-0,41296,28591.6481938
0-0,41297,56159.8639141
0-0,41298,83229.5341395
0-0,41299,16349.6356953
0-0,41300,1442.37002308
0-0,41301,645.347448786
0-0,41302,589.236088325
0-0,41303,636.290395273
0-0,41304,745.078902232
0-0,41305,921.722483655
0-0,41306,1180.03315614
0-0,41307,1527.89314198
0-0,41308,1944.12743705
0-1,41309,1327.48106126
0-1,41310,1134.16690817
0-1,41311,1216.58706234
0-1,41312,1315.85956032
0-1,41313,1394.75371265
0-1,41314,1434.0442833
0-1,41315,1422.10651728
0-1,41316,1358.799411
0-1,41317,1256.51161617
0-1,41318,1135.26185169
0-1,41319,1014.9219619
0-1,41320,909.680208961
0-1,41321,826.867426229
0-1,41322,768.707131498
0-1,41323,734.731995589
0-1,41324,723.60840512
0-1,41325,734.10945342
0-1,41326,765.440222887
0-1,41327,817.114468025
0-1,41328,888.474110348
0-1,41329,977.87723084
0-1,41330,1081.5636908
0-1,41331,1192.36423844
0-1,41332,1298.76290478
0-1,41333,1385.29061409
0-1,41334,1435.42557451
0-1,41335,1437.25519291
0-1,41336,1389.80538111
0-1,41337,1305.95476958
0-1,41338,1209.59243394
0-1,41339,1129.78630763
0-1,41340,1097.8996013
0-1,41341,1151.85492748
0-1,41342,1349.03340063
0-1,41343,1790.01958446
0-1,41344,2659.99703163
0-1,41345,4302.49473132
0-1,41346,7352.32692894
0-1,41347,12971.6531379
0-1,41348,23238.4598972
0-1,41349,41540.2375515
0-1,41350,69914.2528482
0-1,41351,65728.2262942
0-1,41352,8281.44734637
0-1,41353,1806.3986705
0-1,41354,1466.64866481
0-1,41355,1438.75389908
0-1,41356,1388.71570683
0-1,41357,1297.74519179
0-1,41358,1180.74258769
0-1,41359,1057.9695253
0-1,41360,945.955873555
0-1,41361,854.419916945
0-1,41362,787.163900804
0-1,41363,744.449415285
0-1,41364,725.096753913
0-1,41365,727.76918674
0-1,41366,751.501677037
0-1,41367,795.730390953
0-1,41368,859.9293404
0-1,41369,942.915133869
0-1,41370,1041.82542537
0-1,41371,1150.8353774
0-1,41372,1259.98474804
0-1,41373,1354.90110049
0-1,41374,1418.62380763
0-1,41375,1436.22280952
0-1,41376,1401.10055139
0-1,41377,1319.25830881
0-1,41378,1207.83592009
0-1,41379,1088.44037925
0-1,41380,980.117938944
0-1,41381,896.279612966
0-1,41382,846.048486847
0-1,41383,838.238140302
0-1,41384,886.715107398
0-1,41385,1017.6359272
0-1,41386,1280.86730073
0-1,41387,1770.03410798
0-1,41388,2659.12859258
0-1,41389,4269.89380117
0-1,41390,7195.13931177
0-1,41391,12519.8185124
0-1,41392,22191.3586434
0-1,41393,39446.9323982
0-1,41394,67035.0563382
0-1,41395,72229.2396083
0-1,41396,10938.5157277
0-1,41397,1913.89489912
0-1,41398,1277.71650678
0-1,41399,1109.74350011
0-1,41400,986.475372855
0-1,41401,885.660262242
0-1,41402,809.074280274
0-1,41403,757.373076047
0-1,41404,729.584623332
0-1,41405,724.300107006
0-1,41406,740.38315704
0-1,41407,777.140798326
0-1,41408,834.091382457
0-1,41409,910.392647943
0-2,41410,1327.48106126
0-2,41411,981.93787086
0-2,41412,885.791811197
0-2,41413,809.774666369
0-2,41414,736.386844847
0-2,41415,667.584309136
0-2,41416,606.191686316
0-2,41417,553.854831519
0-2,41418,511.114115212
0-2,41419,477.791777696
0-2,41420,453.349206893
0-2,41421,437.142855354
0-2,41422,428.579508654
0-2,41423,427.195286505
0-2,41424,432.684903728
0-2,41425,444.900460745
0-2,41426,463.828240972
0-2,41427,489.547290134
0-2,41428,522.169442496
0-2,41429,561.755104005
0-2,41430,608.199838742
0-2,41431,661.083291017
0-2,41432,719.485377137
0-2,41433,781.778608973
0-2,41434,845.433243251
0-2,41435,906.899812814
0-2,41436,961.664731291
0-2,41437,1004.59262579
0-2,41438,1030.64531782
0-2,41439,1035.88840535
0-2,41440,1018.56507536
0-2,41441,979.804138831
0-2,41442,923.580760636
0-2,41443,855.848124228
0-2,41444,783.175333005
0-2,41445,711.448503975
0-2,41446,645.069001266
0-2,41447,586.754296261
0-2,41448,537.776986523
0-2,41449,498.391915148
0-2,41450,468.260062395
0-2,41451,446.788336847
0-2,41452,433.337458079
0-2,41453,427.356814589
0-2,41454,428.442388404
0-2,41455,436.348962516
0-2,41456,450.987719064
0-2,41457,472.394759453
0-2,41458,500.686211781
0-2,41459,535.99377207
0-2,41460,578.374686702
0-2,41461,627.692539137
0-2,41462,683.464760786
0-2,41463,744.682639648
0-2,41464,809.625871013
0-2,41465,875.720002688
0-2,41466,939.51992111
0-2,41467,996.935513943
0-2,41468,1043.82107209
0-2,41469,1076.9868158
0-2,41470,1095.54660469
0-2,41471,1102.32525337
0-2,41472,1104.95974193
0-2,41473,1116.4955348
0-2,41474,1155.70750097
0-2,41475,1247.84111707
0-2,41476,1426.69243896
0-2,41477,1738.91066544
0-2,41478,2251.34846613
0-2,41479,3062.49197766
0-2,41480,4319.59451757
0-2,41481,6244.04935472
0-2,41482,9168.77747089
